index,y_true,y_pred,correct,tp,tn,fp,fn,f0,f1,f2,f3,f4
1300,1,0,False,False,False,False,True,-0.514324,-0.538363,1.75748,-1.433803,-1.01521
1301,0,0,True,False,True,False,False,-0.53107,-0.570059,1.798693,1.480418,-1.04545
1302,0,1,False,False,False,True,False,-0.147945,-0.092974,0.973424,0.356246,-0.526362
1303,1,1,True,True,False,False,False,-0.172553,0.736018,0.85295,0.43086,1.635278
1304,0,0,True,False,True,False,False,-0.472508,0.397369,1.959321,-1.19059,-0.664376
1305,1,1,True,True,False,False,False,0.326441,0.686879,0.291806,1.218093,-0.938571
1306,1,0,False,False,False,False,True,-0.584468,-0.294464,1.899814,-1.284678,0.693874
1307,1,1,True,True,False,False,False,-0.517601,0.105332,0.81674,1.460042,-1.001563
1308,1,0,False,False,False,False,True,-0.753941,-0.576452,0.145021,0.536349,-0.565259
1309,0,0,True,False,True,False,False,1.289211,-0.525885,-0.61823,-0.297483,0.160544
1310,1,0,False,False,False,False,True,-0.820346,-0.932916,-0.017434,0.296262,-0.136583
1311,0,0,True,False,True,False,False,-0.643397,2.228233,-1.345429,0.044346,1.639239
1312,0,0,True,False,True,False,False,-0.376881,1.975747,-1.583644,0.001433,-0.414258
1313,0,0,True,False,True,False,False,0.136559,1.080355,1.060896,-0.962535,-0.388009
1314,0,0,True,False,True,False,False,-0.843199,-0.745514,-1.679571,2.779689,-0.136583
1315,0,1,False,False,False,True,False,-0.714669,-0.739906,0.150819,1.574689,-0.949461
1316,0,0,True,False,True,False,False,2.464329,-0.628932,0.592596,-0.826242,-0.317424
1317,0,0,True,False,True,False,False,-0.501176,2.270486,-1.365357,-0.756133,-0.373544
1318,1,0,False,False,False,False,True,-0.850105,-0.87919,-0.525279,0.219355,-0.136583
1319,0,0,True,False,True,False,False,-1.14318,-1.856598,-1.617432,1.060572,-1.324325
1320,0,0,True,False,True,False,False,-0.050497,1.129341,-1.419053,-0.744727,0.115036
1321,1,0,False,False,False,False,True,-0.475342,-0.557045,1.010725,0.770439,-0.136583
1322,0,0,True,False,True,False,False,-0.777622,-0.295839,0.262987,-0.118778,-0.136583
1323,0,0,True,False,True,False,False,0.475801,-0.416467,-0.533271,-0.365013,0.005205
1324,0,0,True,False,True,False,False,0.230229,2.010092,-1.251154,-0.699083,-0.375525
1325,0,0,True,False,True,False,False,-0.281776,2.455362,-1.497818,-0.808659,-0.136583
1326,0,0,True,False,True,False,False,0.096673,0.852015,-1.256791,-0.744132,-0.341125
1327,1,0,False,False,False,False,True,-0.196031,1.700524,0.139566,0.632642,-0.693206
1328,1,1,True,True,False,False,False,-0.765166,-0.594585,0.201131,1.914186,-0.136583
1329,0,0,True,False,True,False,False,2.255742,-1.166675,-0.655144,-0.25763,-0.246113
1330,0,0,True,False,True,False,False,-0.500519,1.741932,-0.01045,0.255449,1.900922
1331,0,0,True,False,True,False,False,1.479003,-0.688379,-0.666384,-0.256432,-0.376117
1332,0,0,True,False,True,False,False,-0.67081,-0.283819,1.541321,-1.52229,-0.136583
1333,1,1,True,True,False,False,False,-0.193949,-0.096381,1.029797,-1.082307,1.046365
1334,1,1,True,True,False,False,False,-0.702784,-0.572972,0.078409,1.872242,-0.136583
1335,0,0,True,False,True,False,False,-0.296943,-0.095253,0.459577,-0.900547,0.283307
1336,0,0,True,False,True,False,False,0.721559,-0.211591,-0.484721,-0.229947,-0.30773
1337,0,0,True,False,True,False,False,1.757146,-0.714276,-0.947228,-0.335948,-0.225372
1338,0,0,True,False,True,False,False,2.849735,-1.749846,-0.637992,-0.358581,-0.34035
1339,0,0,True,False,True,False,False,-0.628823,-0.058264,1.925531,-1.469365,-0.791229
1340,0,0,True,False,True,False,False,-0.777694,-0.80055,0.580137,0.900177,-0.136583
1341,0,0,True,False,True,False,False,-0.616735,-0.117661,0.012808,-0.024523,0.442158
1342,0,0,True,False,True,False,False,0.149538,1.275982,-1.259533,0.000479,1.89022
1343,0,0,True,False,True,False,False,-0.629283,-0.691464,1.013286,1.353141,-0.91308
1344,1,1,True,True,False,False,False,-0.493033,-0.684638,2.462514,-1.19636,0.756731
1345,1,1,True,True,False,False,False,-0.55406,-0.389659,1.10037,0.995339,2.549734
1346,0,0,True,False,True,False,False,3.047655,-1.041841,-0.946337,-0.582547,-0.017336
1347,0,0,True,False,True,False,False,-0.499297,2.204368,-1.455704,0.07244,1.017055
1348,1,0,False,False,False,False,True,-0.796973,-0.973319,-0.35479,-0.802668,-0.136583
1349,1,0,False,False,False,False,True,-0.492591,0.144801,1.036119,0.89857,-0.922247
1350,1,1,True,True,False,False,False,-0.139689,-0.065338,1.154993,0.509282,1.59963
1351,0,0,True,False,True,False,False,-0.326425,1.590003,0.215022,0.140986,-0.470881
1352,0,1,False,False,False,True,False,-0.670156,0.383198,1.144944,0.936949,1.814789
1353,1,1,True,True,False,False,False,-0.679626,-0.150279,-0.198777,1.907218,-0.136583
1354,0,0,True,False,True,False,False,2.983316,-0.814171,-0.588785,-0.24641,0.845555
1355,0,0,True,False,True,False,False,-0.557993,0.662639,-0.246726,-0.158343,-0.374661
1356,1,0,False,False,False,False,True,-1.087239,-0.659795,0.601338,1.650467,-0.136583
1357,0,1,False,False,False,True,False,-0.557847,-0.589777,1.726165,0.623859,0.758276
1358,0,0,True,False,True,False,False,-0.603197,-0.29155,1.783814,-1.374938,0.521774
1359,0,0,True,False,True,False,False,1.978437,-0.387295,-0.339794,0.667955,0.626317
1360,0,0,True,False,True,False,False,2.736917,-0.995548,-0.985947,-0.592341,-0.215427
1361,1,1,True,True,False,False,False,-0.694811,-0.966466,-0.26399,1.014372,2.793523
1362,0,0,True,False,True,False,False,-0.696646,0.155928,1.155382,-1.272671,-0.59855
1363,0,1,False,False,False,True,False,-1.146338,-2.556919,1.536415,-1.574879,-1.032355
1364,0,0,True,False,True,False,False,0.814079,0.178817,-1.074385,-0.33172,-0.274807
1365,1,0,False,False,False,False,True,-0.538641,-0.151642,1.879261,-1.352245,-0.735058
1366,0,0,True,False,True,False,False,0.128455,1.526224,-1.30147,-0.96426,1.107825
1367,0,0,True,False,True,False,False,2.193709,-1.756888,-0.621691,-0.350754,-0.384762
1368,0,0,True,False,True,False,False,1.734019,0.115355,-1.105771,-0.251232,-0.301165
1369,0,0,True,False,True,False,False,0.438968,1.308788,-1.196111,-0.694625,0.397375
1370,1,1,True,True,False,False,False,-0.658428,-0.983694,1.189215,1.140205,3.056909
1371,0,0,True,False,True,False,False,-0.490619,0.599941,0.78791,-1.155017,-0.626951
1372,1,1,True,True,False,False,False,0.153364,-0.99318,1.314713,-1.295659,0.45358
1373,1,1,True,True,False,False,False,-0.296956,-0.939103,1.504333,0.637331,0.734347
1374,0,1,False,False,False,True,False,-0.863295,-1.08249,-0.323515,-1.175908,-1.918989
1375,1,1,True,True,False,False,False,0.227446,-0.901592,1.076305,0.562376,-0.5527
1376,0,0,True,False,True,False,False,-0.852457,-0.979773,0.364205,1.904896,-0.136583
1377,0,0,True,False,True,False,False,-0.414074,0.995425,-1.268689,-0.735381,-0.307149
1378,1,1,True,True,False,False,False,-0.521633,-0.850863,1.122014,0.853951,-1.259047
1379,1,1,True,True,False,False,False,-0.867983,-1.065221,0.047137,1.858231,-1.205971
1380,1,1,True,True,False,False,False,-0.702161,-0.543436,0.029138,1.698601,-0.136583
1381,0,0,True,False,True,False,False,-1.120972,-0.052131,0.981171,-1.16571,-0.509113
1382,0,0,True,False,True,False,False,1.832804,-1.084854,-0.928069,-0.567316,-0.061155
1383,1,1,True,True,False,False,False,0.558761,-0.03534,0.16926,0.262182,2.527046
1384,0,0,True,False,True,False,False,-0.646805,-0.229169,1.423949,-1.287858,-0.666317
1385,0,0,True,False,True,False,False,1.348356,0.137974,-1.153633,-0.203837,-0.30129
1386,0,0,True,False,True,False,False,2.593392,-0.331112,-1.070105,-0.322022,0.290244
1387,0,0,True,False,True,False,False,0.999458,0.629751,-1.235723,-0.837728,1.476582
1388,0,0,True,False,True,False,False,2.470804,-0.707277,0.787143,-0.916224,-0.350777
1389,0,0,True,False,True,False,False,0.529858,0.582515,-1.101171,-0.640287,0.042909
1390,0,0,True,False,True,False,False,-0.603048,0.793441,0.974288,0.371867,-0.68334
1391,0,0,True,False,True,False,False,-0.678351,-0.109788,1.450682,-1.653854,-1.0299
1392,0,0,True,False,True,False,False,0.544915,0.916793,-1.285285,-1.097911,1.985561
1393,1,0,False,False,False,False,True,-0.84882,-0.679062,-0.544118,0.464621,-0.136583
1394,0,0,True,False,True,False,False,2.441575,-0.845564,-0.962421,-0.344193,-0.240143
1395,0,0,True,False,True,False,False,1.876904,-1.152934,-0.715605,-0.396411,0.012634
1396,1,0,False,False,False,False,True,0.11839,0.492133,-0.222779,0.337985,-0.136583
1397,0,0,True,False,True,False,False,-0.10832,1.694544,0.395552,0.021506,-0.455695
1398,1,1,True,True,False,False,False,0.372532,-0.701242,2.166543,-1.26227,-0.557368
1399,0,0,True,False,True,False,False,1.851972,-1.13809,-0.660786,-0.296983,-0.243354
1400,1,1,True,True,False,False,False,-0.430467,1.268885,0.627466,1.270307,-0.751298
1401,0,1,False,False,False,True,False,0.393156,-0.474218,1.271134,-1.339673,-0.589907
1402,0,0,True,False,True,False,False,-0.336375,0.753878,1.463314,-1.096028,-0.654399
1403,1,1,True,True,False,False,False,-0.319752,1.450917,0.414052,0.966753,-0.752783
1404,0,0,True,False,True,False,False,0.187945,1.298072,-1.361924,-0.733595,-0.326239
1405,0,0,True,False,True,False,False,3.156467,-1.798109,-0.630902,-0.59897,-0.01305
1406,0,0,True,False,True,False,False,-0.829667,-0.941199,0.179846,-0.500597,-0.136583
1407,0,0,True,False,True,False,False,-0.641959,0.400283,-0.057281,-0.149107,-0.326982
1408,0,0,True,False,True,False,False,-0.258194,0.428977,0.793983,-1.094237,-0.479574
1409,1,1,True,True,False,False,False,-0.667989,-1.061715,-0.022937,1.927569,2.276708
1410,0,0,True,False,True,False,False,2.040448,-1.755186,-0.609716,-0.328297,-0.366232
1411,0,0,True,False,True,False,False,0.791628,-0.668284,-0.922495,-0.566673,-0.069095
1412,0,0,True,False,True,False,False,0.380288,0.868418,-0.134428,-0.737473,-0.445929
1413,1,1,True,True,False,False,False,0.067043,-1.1795,1.79101,-1.338233,-0.858857
1414,1,1,True,True,False,False,False,-0.241576,-0.782698,1.253066,1.263979,2.046712
1415,0,0,True,False,True,False,False,2.027277,-1.765551,-0.948645,-0.360308,-0.23764
1416,0,1,False,False,False,True,False,0.135873,1.151666,0.014843,0.835057,0.577631
1417,0,0,True,False,True,False,False,2.219642,-1.13014,-0.618885,-0.222133,-0.282131
1418,0,0,True,False,True,False,False,-0.279137,2.353218,-1.592801,-0.858326,-0.502683
1419,1,0,False,False,False,False,True,-0.368606,1.579745,0.158932,0.737843,0.814055
1420,0,0,True,False,True,False,False,-0.386628,1.419439,-1.288349,-0.767624,-0.346717
1421,1,0,False,False,False,False,True,1.341125,1.225374,-1.272025,-0.673035,-0.290357
1422,0,0,True,False,True,False,False,-0.273193,2.170622,-1.281456,-0.121654,1.337419
1423,0,0,True,False,True,False,False,-0.329429,-0.124546,0.547482,-0.88122,0.30304
1424,0,0,True,False,True,False,False,1.331995,0.491135,-1.185135,-0.637085,0.040376
1425,0,0,True,False,True,False,False,0.574307,0.142322,-0.461899,-0.693433,-0.266791
1426,0,0,True,False,True,False,False,-0.353398,0.815085,0.47437,-0.933815,-0.441248
1427,0,0,True,False,True,False,False,-0.601064,0.366325,0.561951,-1.113238,-0.136583
1428,0,0,True,False,True,False,False,1.655531,-0.562762,-0.457556,-0.616286,-0.228485
1429,0,0,True,False,True,False,False,2.815324,-0.866839,0.344538,-0.830425,-0.302607
1430,1,1,True,True,False,False,False,-0.627569,-0.829713,-0.042664,1.91858,-1.496773
1431,0,0,True,False,True,False,False,2.152264,-1.091559,-0.622579,-0.216684,-0.274937
1432,0,0,True,False,True,False,False,-0.454644,0.628482,-1.195514,-0.725755,-0.343627
1433,0,0,True,False,True,False,False,2.881922,-0.968089,-0.959301,-0.388643,-0.22854
1434,0,0,True,False,True,False,False,-0.750325,-0.917828,-0.103712,-1.451274,3.042715
1435,0,0,True,False,True,False,False,-0.523934,0.621314,0.39914,-1.063343,-0.136583
1436,0,0,True,False,True,False,False,0.058849,0.534669,-0.282716,-0.114539,-0.651357
1437,1,1,True,True,False,False,False,-0.799942,-0.874559,-0.107311,1.593596,1.035151
1438,1,0,False,False,False,False,True,-0.709307,-0.598674,2.337188,0.737263,-0.989801
1439,0,0,True,False,True,False,False,0.399572,-0.612518,-0.563246,-0.239879,-0.289001
1440,0,0,True,False,True,False,False,0.083267,1.178151,-1.396234,-0.782296,0.130451
1441,0,0,True,False,True,False,False,2.326195,-0.622775,-0.985424,-0.224746,-0.290277
1442,0,0,True,False,True,False,False,-0.676823,0.83009,-0.050224,-0.030108,-0.136583
1443,1,1,True,True,False,False,False,-0.683274,-0.567653,0.019619,1.565336,-0.136583
1444,0,0,True,False,True,False,False,-0.702431,0.38912,0.3974,0.109704,-0.486521
1445,1,1,True,True,False,False,False,-0.295586,-0.107897,0.850746,-1.148859,2.439037
1446,1,1,True,True,False,False,False,-0.651989,-0.467709,0.021694,2.059026,-0.136583
1447,0,0,True,False,True,False,False,-0.265672,1.384823,0.275652,-0.986786,-0.439424
1448,1,1,True,True,False,False,False,0.668947,0.422937,0.993717,-1.038463,-0.411293
1449,1,0,False,False,False,False,True,-0.825848,-0.840045,-0.455272,0.586815,-0.136583
1450,0,0,True,False,True,False,False,0.102598,0.325564,-1.225532,-0.643866,-0.136583
1451,0,0,True,False,True,False,False,-0.660011,1.774632,-1.529477,-0.08479,0.234921
1452,1,1,True,True,False,False,False,-0.439398,-0.600801,-0.354941,0.855822,1.594385
1453,1,1,True,True,False,False,False,-0.534785,-0.669536,1.372254,1.299358,2.690226
1454,1,1,True,True,False,False,False,-0.607752,-0.826211,-0.262121,0.893661,-1.897725
1455,0,0,True,False,True,False,False,-0.7778,-1.123769,-0.384807,0.570426,2.636441
1456,0,0,True,False,True,False,False,1.308344,-0.765992,-0.678201,-0.245416,-0.377267
1457,1,1,True,True,False,False,False,-0.659119,-0.914319,0.385579,-1.764678,3.92366
1458,0,0,True,False,True,False,False,-1.056754,0.087566,-1.139063,0.436453,-0.598977
1459,0,0,True,False,True,False,False,0.19023,1.030558,-1.26192,-0.690543,-0.319005
1460,0,0,True,False,True,False,False,0.882029,0.410024,-1.154721,-0.651956,0.051345
1461,0,0,True,False,True,False,False,-0.271786,1.203496,0.621426,-0.960825,-0.428238
1462,0,0,True,False,True,False,False,-0.178285,0.614558,-1.225984,-0.672673,-0.273252
1463,1,1,True,True,False,False,False,-0.406423,-0.813917,1.402586,1.00763,1.087067
1464,1,0,False,False,False,False,True,-0.832977,-0.815247,0.419033,0.652361,-0.981886
1465,1,1,True,True,False,False,False,0.000542,0.827552,0.367274,1.357158,-0.755919
1466,0,0,True,False,True,False,False,1.564827,-0.450744,-0.420071,-0.619596,-0.240873
1467,0,0,True,False,True,False,False,-0.635193,0.956932,-0.149329,-0.107746,-0.136583
1468,0,0,True,False,True,False,False,-0.686429,-0.197902,-1.114236,0.158719,-0.136583
1469,1,1,True,True,False,False,False,-0.044375,-0.010512,0.030989,-0.019379,1.281061
1470,1,1,True,True,False,False,False,-1.063372,-1.879358,-0.079536,-1.282556,-0.136583
1471,0,0,True,False,True,False,False,-0.410939,-0.283478,1.094578,-1.042141,-0.486879
1472,0,0,True,False,True,False,False,1.726799,-0.752338,-0.926433,-0.392453,-0.045444
1473,1,1,True,True,False,False,False,0.272979,-0.805485,1.255346,1.376316,-1.24091
1474,0,0,True,False,True,False,False,2.040191,-1.755186,-0.609479,-0.328021,-0.366996
1475,1,0,False,False,False,False,True,-0.411989,-0.455107,0.99885,0.4509,-0.680086
1476,1,1,True,True,False,False,False,-0.311695,-0.987619,1.4756,0.64197,0.70518
1477,0,0,True,False,True,False,False,0.545998,-0.630504,-0.69341,-0.381863,0.046922
1478,1,0,False,False,False,False,True,-0.676637,-0.528173,1.448943,-1.258441,-1.372433
1479,0,0,True,False,True,False,False,2.289012,-0.796162,-0.524676,-0.592754,0.003485
1480,0,0,True,False,True,False,False,0.923951,1.246912,-1.242633,-0.223802,0.147168
1481,0,0,True,False,True,False,False,0.998899,-0.54924,-1.26935,2.015525,-0.890793
1482,0,0,True,False,True,False,False,-0.84945,-1.098319,-0.517578,0.08644,-0.815309
1483,0,0,True,False,True,False,False,-0.659601,0.726148,-1.271532,-0.171211,-0.320183
1484,0,0,True,False,True,False,False,1.987008,-0.718436,-0.420938,-0.053588,0.641306
1485,1,1,True,True,False,False,False,-0.580068,-0.687202,-0.021548,2.326109,3.489033
1486,1,1,True,True,False,False,False,-0.818418,-0.925262,0.117057,2.161759,-1.320383
1487,0,0,True,False,True,False,False,0.63315,0.523295,-1.169526,-0.667468,-0.274324
1488,0,0,True,False,True,False,False,2.50136,0.262255,-0.420431,-0.663689,-0.265626
1489,0,0,True,False,True,False,False,1.553392,-0.155414,-0.438941,-0.632981,-0.243444
1490,0,0,True,False,True,False,False,-0.698503,-0.272386,1.765422,-1.354726,-0.136583
1491,1,1,True,True,False,False,False,-0.484158,-2.23995,1.417757,-1.370508,1.309588
1492,0,0,True,False,True,False,False,1.874354,-0.341721,-0.127961,0.781952,-0.676645
1493,0,0,True,False,True,False,False,-0.538024,0.475366,-0.241592,-0.746541,-0.343905
1494,0,0,True,False,True,False,False,2.600716,-1.752882,-0.651474,-0.598629,-0.260203
1495,1,0,False,False,False,False,True,-0.793157,-0.709506,0.280665,-0.500597,-0.136583
1496,1,1,True,True,False,False,False,-0.363238,0.391282,0.192553,1.673329,-1.072028
1497,0,0,True,False,True,False,False,-0.781572,-0.123806,0.469572,-0.927492,-0.430107
1498,1,1,True,True,False,False,False,-0.704448,-0.882505,-0.145021,0.662924,-0.136583
1499,0,0,True,False,True,False,False,-1.071586,-1.916357,-1.281745,0.601321,3.083228
1500,0,0,True,False,True,False,False,3.308563,-0.982051,-0.440327,-0.046366,-0.327847
1501,0,0,True,False,True,False,False,0.564898,1.714307,-1.282636,-0.177712,0.458229
1502,1,1,True,True,False,False,False,-0.830244,-0.57236,-0.473294,0.917904,1.546036
1503,0,0,True,False,True,False,False,0.460732,-0.185059,-1.086493,-0.603166,-0.240667
1504,0,0,True,False,True,False,False,-0.631214,-0.454138,1.245751,1.22039,-0.916864
1505,0,0,True,False,True,False,False,-0.739401,-0.065091,1.830938,-1.36782,-0.803501
1506,1,1,True,True,False,False,False,-0.757646,-0.652479,-0.007193,1.090778,2.605049
1507,1,1,True,True,False,False,False,-0.552192,-0.67017,0.001147,2.261931,3.179906
1508,0,1,False,False,False,True,False,-0.686507,-0.94751,-0.260938,1.34439,1.681055
1509,0,0,True,False,True,False,False,-0.857472,-1.136624,-0.515679,0.177049,-0.136583
1510,0,0,True,False,True,False,False,-0.675122,-0.441863,2.044222,-1.423744,0.808887
1511,0,0,True,False,True,False,False,0.492593,0.598977,-1.130341,-0.955034,2.105293
1512,0,0,True,False,True,False,False,-0.832118,-0.896854,0.389836,-1.003859,-0.780781
1513,1,1,True,True,False,False,False,-0.551285,-0.861007,0.761911,0.999081,3.122021
1514,1,0,False,False,False,False,True,-0.82923,-0.748436,0.502313,0.684076,-0.136583
1515,0,0,True,False,True,False,False,0.469152,-0.090624,-1.026882,-0.624918,-0.230049
1516,0,0,True,False,True,False,False,1.482531,-0.09449,-0.482534,-0.196966,-0.253293
1517,1,1,True,True,False,False,False,-0.552065,-0.385501,0.564512,0.813149,0.524481
1518,0,0,True,False,True,False,False,-0.743568,-0.496537,1.360551,0.824549,-0.136583
1519,0,0,True,False,True,False,False,1.37316,0.105838,-1.025938,-0.601314,0.044922
1520,1,1,True,True,False,False,False,-0.450091,-0.350263,0.52024,0.585585,3.54023
1521,0,0,True,False,True,False,False,-0.70237,0.392974,0.383774,0.147194,-0.136583
1522,0,0,True,False,True,False,False,1.420952,-0.949852,-0.676898,-0.393032,-0.011126
1523,0,0,True,False,True,False,False,2.489739,-1.056005,0.725431,-0.834667,-0.35871
1524,0,0,True,False,True,False,False,-0.643927,-0.239862,2.206719,-1.529195,-0.136583
1525,0,0,True,False,True,False,False,0.686158,0.626496,-1.197832,-0.655752,-0.277196
1526,0,0,True,False,True,False,False,2.511573,0.215078,-0.470419,-0.674674,-0.280336
1527,0,0,True,False,True,False,False,-0.5686,0.46015,1.500302,-1.229141,-0.619489
1528,1,0,False,False,False,False,True,-0.792935,-0.714992,0.476304,1.417231,-0.136583
1529,0,1,False,False,False,True,False,-0.679586,-0.85946,-0.414259,0.660314,1.511739
1530,0,0,True,False,True,False,False,-1.137285,1.094232,0.258892,-1.140521,-0.136583
1531,0,0,True,False,True,False,False,-0.640513,0.108481,1.368072,-1.304577,-0.136583
1532,0,0,True,False,True,False,False,1.246869,-0.293137,-0.308008,-0.041003,-0.448373
1533,0,0,True,False,True,False,False,-0.122243,0.048685,1.101785,-1.217271,-0.493913
1534,0,0,True,False,True,False,False,2.571371,-0.464645,-0.987709,-0.376327,-0.027085
1535,0,0,True,False,True,False,False,-0.445216,0.206618,-0.283926,-0.120235,-0.136583
1536,0,0,True,False,True,False,False,-0.686925,-0.17204,1.323963,0.832232,-0.136583
1537,0,0,True,False,True,False,False,0.484547,0.866515,-1.214319,-0.23663,0.10831
1538,1,1,True,True,False,False,False,-0.17081,-0.779114,-0.124235,2.163793,-1.096602
1539,1,0,False,False,False,False,True,0.642547,-0.344821,-0.015305,0.300872,0.42745
1540,0,0,True,False,True,False,False,1.728115,0.005668,-0.089545,-0.71576,0.193934
1541,0,1,False,False,False,True,False,-0.667761,-0.770477,-0.22904,1.404752,2.165506
1542,0,0,True,False,True,False,False,2.469942,-0.897217,0.137869,-0.077575,-0.416871
1543,0,0,True,False,True,False,False,1.404695,-0.252752,-0.428629,-0.595547,-0.218336
1544,0,0,True,False,True,False,False,-1.122341,0.194515,1.051701,-1.502403,-0.136583
1545,0,0,True,False,True,False,False,-0.678124,-0.28799,1.681796,-1.567019,-0.136583
1546,0,0,True,False,True,False,False,-0.73002,-0.101399,1.648601,-1.372693,-0.786929
1547,0,0,True,False,True,False,False,-1.145786,0.646765,0.5362,0.240469,0.499126
1548,0,0,True,False,True,False,False,-0.686566,1.490245,-1.452867,-0.191178,0.144905
1549,1,1,True,True,False,False,False,-0.753427,-0.640446,-0.254034,-0.057605,1.427567
1550,0,0,True,False,True,False,False,0.760559,-0.623638,-0.966318,-0.359562,0.073509
1551,0,0,True,False,True,False,False,0.288071,1.826944,-1.288483,-0.754382,0.30459
1552,1,1,True,True,False,False,False,-0.045962,0.484155,0.52748,0.31266,0.882644
1553,1,1,True,True,False,False,False,-0.530648,-0.962423,1.281831,0.766786,1.111941
1554,0,0,True,False,True,False,False,-0.347704,0.835154,-0.231729,-0.189164,-0.381178
1555,1,1,True,True,False,False,False,0.403404,-0.4184,0.968475,0.312755,-0.594556
1556,0,1,False,False,False,True,False,0.331961,0.95994,-0.069116,1.32291,-0.681705
1557,0,0,True,False,True,False,False,-0.533897,1.236572,-1.34014,-0.862823,-0.391422
1558,1,1,True,True,False,False,False,0.081464,-0.21474,1.64738,0.486662,-0.795445
1559,0,0,True,False,True,False,False,0.694193,0.317621,-1.094014,-0.627604,0.023189
1560,0,0,True,False,True,False,False,-0.7451,-0.192779,1.155447,-1.145683,-0.136583
1561,0,0,True,False,True,False,False,1.672078,-0.166071,-0.3785,0.062084,-0.583455
1562,0,0,True,False,True,False,False,2.135646,-0.952583,-0.565858,-0.388504,0.022407
1563,0,0,True,False,True,False,False,-0.790001,-1.149097,-0.332597,0.819653,2.757667
1564,0,1,False,False,False,True,False,-0.690035,-0.689537,0.686066,1.776451,-0.136583
1565,0,0,True,False,True,False,False,2.847196,-1.839106,-0.972713,-0.373981,-0.038638
1566,0,0,True,False,True,False,False,0.857143,0.937838,-1.279839,-0.141811,1.336785
1567,1,1,True,True,False,False,False,-0.054024,1.240344,0.747875,0.309858,1.314456
1568,0,0,True,False,True,False,False,-0.301496,1.093726,0.636727,-1.143397,-0.525323
1569,1,1,True,True,False,False,False,-0.780645,-0.726528,0.185257,2.134868,-1.39004
1570,0,0,True,False,True,False,False,0.28368,1.558337,-1.27475,-0.720831,-0.337303
1571,0,0,True,False,True,False,False,0.810481,-0.196715,-0.99015,-0.59106,-0.018272
1572,0,0,True,False,True,False,False,1.12038,0.865293,-1.215024,-0.675661,-0.318459
1573,0,0,True,False,True,False,False,-0.337376,1.43093,0.119626,-1.107762,2.438828
1574,1,1,True,True,False,False,False,-0.542938,-0.355826,-0.016507,1.706661,-1.38665
1575,0,0,True,False,True,False,False,2.856454,-0.641177,-0.968212,-0.60793,-0.226683
1576,1,1,True,True,False,False,False,-0.634832,-0.540865,0.42073,2.085692,-1.985039
1577,0,0,True,False,True,False,False,1.888852,-0.930869,-0.556378,-0.60097,-0.013966
1578,0,0,True,False,True,False,False,1.233315,-0.431013,-0.0051,1.519964,-0.91201
1579,0,0,True,False,True,False,False,-0.257014,0.380555,-1.210022,-0.691112,-0.266708
1580,0,1,False,False,False,True,False,-0.875496,-1.143025,-0.363334,-1.07007,-0.136583
1581,0,0,True,False,True,False,False,2.404392,-0.268697,-0.449282,-0.225345,-0.545819
1582,0,0,True,False,True,False,False,2.147932,-1.77657,-0.952856,-0.360864,-0.026362
1583,1,1,True,True,False,False,False,-0.627659,-0.751281,-0.031755,0.675764,-0.136583
1584,0,0,True,False,True,False,False,-0.376284,0.798188,1.729309,-1.309912,-0.708016
1585,0,0,True,False,True,False,False,-0.440196,0.684835,-1.173311,-0.212823,-0.303772
1586,1,1,True,True,False,False,False,-0.213857,-0.291057,1.476249,0.985672,1.309303
1587,1,1,True,True,False,False,False,-0.372139,-1.066345,-0.439489,1.285761,2.246028
1588,0,0,True,False,True,False,False,-0.631558,0.409707,0.318626,0.047181,0.41964
1589,1,1,True,True,False,False,False,0.126218,1.453761,0.296723,0.501769,-0.556541
1590,0,0,True,False,True,False,False,-0.305798,2.575683,-1.471387,-0.807948,-0.402888
1591,0,1,False,False,False,True,False,-0.678558,-0.93903,1.381201,0.640572,0.986287
1592,1,0,False,False,False,False,True,0.899042,-0.181311,0.510256,0.414407,0.968374
1593,0,1,False,False,False,True,False,-0.682717,0.247074,1.402327,0.769937,1.799188
1594,0,0,True,False,True,False,False,-0.581249,0.667786,-0.192176,-0.212043,-0.36778
1595,0,0,True,False,True,False,False,-0.461169,0.613782,-1.57895,0.115567,1.785273
1596,0,0,True,False,True,False,False,-0.620897,1.802668,-1.322012,-0.224894,0.133861
1597,0,0,True,False,True,False,False,-1.051178,-0.964403,0.311397,-0.500597,-0.136583
1598,1,1,True,True,False,False,False,-0.383473,-0.171441,1.066245,0.778574,1.641932
1599,0,0,True,False,True,False,False,-0.372432,0.79075,1.053927,0.35588,-0.136583
1600,0,0,True,False,True,False,False,-0.371011,0.591386,0.494739,0.069897,-0.449016
1601,0,0,True,False,True,False,False,1.040169,0.593419,-0.420639,0.140444,0.8875
1602,0,0,True,False,True,False,False,-0.675433,-0.753256,1.892023,0.675297,0.589142
1603,1,1,True,True,False,False,False,-0.316083,-0.760724,1.285051,-1.266915,-0.763542
1604,0,0,True,False,True,False,False,-0.712686,-0.137859,1.265061,-1.18889,-0.533839
1605,0,0,True,False,True,False,False,-0.387644,0.382552,1.009623,-1.103293,-0.540772
1606,0,0,True,False,True,False,False,-0.521675,-0.076183,0.846996,0.361465,-0.960483
1607,0,0,True,False,True,False,False,-0.406808,2.02713,-1.404515,0.770401,-0.746151
1608,0,0,True,False,True,False,False,-0.067813,0.465097,-1.272122,-0.720229,-0.271877
