index,y_true,y_pred,correct,tp,tn,fp,fn,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
3984,0,0,True,False,True,False,False,0.902792,0.106383,0.043203,0.265248,0.002844,0.364319,0.635088,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3985,0,0,True,False,True,False,False,0.867882,0.0,0.028161,0.349598,0.001564,0.34956,0.705263,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3986,0,0,True,False,True,False,False,0.02261,0.702128,0.057043,0.457453,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3987,1,1,True,True,False,False,False,0.907128,0.297872,0.07893,0.394674,0.005376,0.566287,0.399561,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3988,0,0,True,False,True,False,False,0.907084,0.170213,0.043563,0.180899,0.002912,0.275505,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3989,0,0,True,False,True,False,False,0.902836,0.106383,0.046475,0.241,0.003024,0.329881,0.691667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3990,1,1,True,True,False,False,False,0.907216,0.382979,0.089078,0.374442,0.005336,0.311756,0.778509,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3991,0,0,True,False,True,False,False,0.473563,0.148936,0.021196,0.07111,0.001427,0.122734,0.657018,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3992,1,1,True,True,False,False,False,0.456573,0.765957,0.057193,0.806605,0.003851,0.698602,0.486404,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3993,0,0,True,False,True,False,False,0.464758,0.723404,0.02648,0.333383,0.00178,0.250129,0.548684,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3994,0,0,True,False,True,False,False,0.45675,0.042553,0.030563,0.463106,0.00205,0.442258,0.583772,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3995,1,0,False,False,False,False,True,0.88089,0.042553,0.047886,0.367004,0.002707,0.40057,0.733772,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3996,1,0,False,False,False,False,True,0.456086,0.106383,0.048607,0.35659,0.003394,0.378042,0.559211,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3997,0,1,False,False,False,True,False,0.885978,0.978723,0.031464,0.387831,0.002034,0.368203,0.757018,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3998,0,0,True,False,True,False,False,0.438078,0.255319,0.05281,0.320143,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3999,0,1,False,False,False,True,False,0.42507,0.680851,0.067341,0.474264,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4000,1,1,True,True,False,False,False,0.893722,0.489362,0.065119,0.589705,0.004395,0.599171,0.442544,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4001,0,0,True,False,True,False,False,0.009557,0.957447,0.041642,0.533621,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4002,0,0,True,False,True,False,False,0.447148,0.212766,0.01279,0.253347,0.000827,0.209995,0.684649,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4003,0,0,True,False,True,False,False,0.031857,0.446809,0.056923,0.273133,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4004,0,0,True,False,True,False,False,0.026724,0.595745,0.051459,0.43127,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4005,0,0,True,False,True,False,False,0.451706,0.510638,0.033626,0.609491,0.00225,0.671673,0.44693,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4006,1,1,True,True,False,False,False,0.89381,0.404255,0.075087,0.671973,0.005127,0.691611,0.32807,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4007,0,0,True,False,True,False,False,0.022211,0.659574,0.062838,0.430675,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4008,1,1,True,True,False,False,False,0.009115,0.893617,0.082263,0.548646,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4009,0,0,True,False,True,False,False,0.867572,1.0,0.035487,0.388129,0.001105,0.358881,0.733772,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4010,1,1,True,True,False,False,False,0.876156,1.0,0.082172,0.467272,0.005442,0.493786,0.540351,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4011,1,1,True,True,False,False,False,0.464404,0.531915,0.072295,0.498215,0.0049,0.491714,0.432456,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4012,0,0,True,False,True,False,False,0.008628,0.12766,0.064519,0.271497,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4013,0,0,True,False,True,False,False,0.867218,0.106383,0.02639,0.122285,0.001743,0.188503,0.717982,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4014,1,0,False,False,False,False,True,0.469979,0.617021,0.033926,0.437965,0.002306,0.288193,0.505263,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4015,1,1,True,True,False,False,False,0.013937,0.510638,0.114657,0.63374,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4016,1,0,False,False,False,False,True,0.01407,0.297872,0.070974,0.237429,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4017,1,0,False,False,False,False,True,0.424583,0.893617,0.07866,0.30601,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4018,0,0,True,False,True,False,False,0.455821,0.680851,0.032785,0.383368,0.002173,0.321077,0.762281,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4019,1,1,True,True,False,False,False,0.031193,0.787234,0.102228,0.389616,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4020,0,0,True,False,True,False,False,0.031105,0.06383,0.054161,0.199643,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4021,0,1,False,False,False,True,False,0.443033,0.808511,0.058514,0.634781,0.00397,0.560849,0.387719,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4022,0,0,True,False,True,False,False,0.446839,0.042553,0.037048,0.472181,0.002275,0.418954,0.765789,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4023,0,1,False,False,False,True,False,0.442547,0.914894,0.06563,0.456263,0.004383,0.404454,0.500526,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4024,0,0,True,False,True,False,False,0.442281,0.0,0.054672,0.430824,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4025,1,1,True,True,False,False,False,0.425114,0.340426,0.073316,0.480363,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4026,1,1,True,True,False,False,False,0.030707,0.361702,0.089828,0.319101,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4027,1,0,False,False,False,False,True,0.872351,0.06383,0.027561,0.156055,0.000841,0.28405,0.797807,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4028,1,1,True,True,False,False,False,0.465466,0.382979,0.068182,0.562481,0.004666,0.504402,0.42193,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4029,0,0,True,False,True,False,False,0.004557,0.106383,0.063648,0.176733,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4030,1,1,True,True,False,False,False,0.026415,0.319149,0.095773,0.452246,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,0,1,False,False,False,True,False,0.890093,0.425532,0.070824,0.753496,0.004948,0.753237,0.257895,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4032,0,0,True,False,True,False,False,0.460201,0.06383,0.02588,0.250223,0.00172,0.357069,0.513158,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4033,0,1,False,False,False,True,False,0.434361,0.595745,0.046685,0.469354,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,0,0,True,False,True,False,False,4.4e-05,0.212766,0.042482,0.171675,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4035,1,1,True,True,False,False,False,0.018627,0.765957,0.108863,0.524249,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4036,0,0,True,False,True,False,False,0.004159,0.0,0.044134,0.486909,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4037,1,1,True,True,False,False,False,0.026636,0.617021,0.071815,0.301845,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4038,0,0,True,False,True,False,False,0.447724,0.191489,0.0,0.249182,0.0,0.241844,0.483772,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4039,0,0,True,False,True,False,False,0.474094,0.297872,0.030263,0.515472,0.002038,0.404713,0.634211,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4040,0,0,True,False,True,False,False,0.469935,0.148936,0.02579,0.206932,0.001743,0.202486,0.653947,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4041,0,1,False,False,False,True,False,0.898367,0.87234,0.060496,0.648468,0.004005,0.574055,0.464035,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4042,1,1,True,True,False,False,False,0.898943,0.468085,0.09205,0.580482,0.006128,0.602796,0.443421,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4043,0,0,True,False,True,False,False,0.968895,0.297872,0.025609,0.223594,0.001527,0.165199,0.787719,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4044,0,0,True,False,True,False,False,0.004513,0.148936,0.051459,0.127343,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4045,0,0,True,False,True,False,False,0.013008,0.808511,0.041732,0.665873,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4046,1,0,False,False,False,False,True,0.87651,0.957447,0.028522,0.440345,0.000821,0.275764,0.708772,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4047,0,0,True,False,True,False,False,0.451661,0.638298,0.036208,0.570068,0.002414,0.710254,0.373246,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4048,0,0,True,False,True,False,False,0.880315,0.106383,0.040921,0.208123,0.002703,0.289228,0.548246,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4049,0,0,True,False,True,False,False,0.867484,0.06383,0.025129,0.196816,0.001639,0.353703,0.804825,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4050,0,0,True,False,True,False,False,0.000221,0.06383,0.047106,0.182089,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4051,1,1,True,True,False,False,False,0.022742,0.574468,0.090729,0.440643,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4052,0,1,False,False,False,True,False,0.867307,0.382979,0.06596,0.569027,0.004443,0.598136,0.523246,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4053,0,0,True,False,True,False,False,0.88089,0.12766,0.029122,0.176584,0.001828,0.286898,0.809649,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4054,0,0,True,False,True,False,False,0.880359,0.87234,0.04005,0.35183,0.002609,0.31072,0.585965,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4055,0,0,True,False,True,False,False,0.447458,0.234043,0.02615,0.32654,0.001647,0.328586,0.765789,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4056,1,1,True,True,False,False,False,0.008584,0.87234,0.089798,0.651145,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,1,1,True,True,False,False,False,0.026901,0.234043,0.108502,0.371764,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4058,0,0,True,False,True,False,False,0.03168,0.085106,0.051909,0.088218,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,0,1,False,False,False,True,False,0.442857,0.276596,0.05203,0.459238,0.003481,0.42724,0.503509,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4060,0,0,True,False,True,False,False,0.443078,0.106383,0.042873,0.285629,0.002823,0.325997,0.675877,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4061,0,0,True,False,True,False,False,0.434494,0.170213,0.052,0.177477,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4062,0,0,True,False,True,False,False,0.473784,0.12766,0.02579,0.126748,0.001695,0.199637,0.728947,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4063,0,0,True,False,True,False,False,0.021857,0.297872,0.056263,0.375781,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4064,0,0,True,False,True,False,False,0.890182,0.851064,0.029092,0.729545,0.002,0.607975,0.424123,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4065,1,1,True,True,False,False,False,0.897969,0.702128,0.097184,0.457156,0.005457,0.424909,0.688596,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,0,0,True,False,True,False,False,0.009823,0.276596,0.043683,0.486314,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,0,0,True,False,True,False,False,0.433344,0.191489,0.041431,0.105921,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4068,1,0,False,False,False,False,True,0.021946,0.574468,0.057794,0.455965,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4069,0,1,False,False,False,True,False,0.433432,0.957447,0.068242,0.42889,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,0,0,True,False,True,False,False,0.87682,0.382979,0.032575,0.635674,0.002135,0.53884,0.588158,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4071,0,0,True,False,True,False,False,0.008893,0.234043,0.041732,0.260042,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,0,0,True,False,True,False,False,0.88089,0.234043,0.027801,0.213478,0.001481,0.276282,0.835088,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4073,0,0,True,False,True,False,False,0.447281,1.0,0.040621,0.576763,0.002607,0.490678,0.623684,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4074,0,0,True,False,True,False,False,0.469227,0.319149,0.050378,0.49033,0.00333,0.487571,0.417982,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4075,1,1,True,True,False,False,False,0.437812,0.659574,0.059535,0.476198,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4076,0,0,True,False,True,False,False,0.000221,0.702128,0.047256,0.263761,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4077,0,0,True,False,True,False,False,0.000221,0.276596,0.046956,0.091937,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4078,0,0,True,False,True,False,False,0.898279,0.170213,0.023778,0.164386,0.001554,0.28146,0.657895,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,1,1,True,True,False,False,False,0.027344,0.382979,0.080491,0.517852,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4080,1,0,False,False,False,False,True,0.880227,1.0,0.047406,0.441535,0.003178,0.380373,0.442982,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4081,0,0,True,False,True,False,False,0.442237,0.638298,0.055272,0.483338,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4082,0,0,True,False,True,False,False,0.871864,0.361702,0.031914,0.63374,0.002092,0.632315,0.491228,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4083,0,0,True,False,True,False,False,0.004867,0.042553,0.042572,0.326093,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4084,0,0,True,False,True,False,False,0.915756,0.12766,0.043323,0.176584,0.002892,0.243915,0.597368,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4085,0,0,True,False,True,False,False,0.880979,0.255319,0.022577,0.167063,0.000827,0.21854,0.838158,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4086,0,0,True,False,True,False,False,0.031592,0.234043,0.056833,0.151145,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4087,1,1,True,True,False,False,False,0.425645,0.276596,0.074817,0.154567,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,1,0,False,False,False,False,True,0.474227,0.957447,0.02642,0.250669,0.001651,0.092698,0.889035,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4089,1,1,True,True,False,False,False,0.86797,0.659574,0.083884,0.454627,0.003887,0.334024,0.833772,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4090,0,0,True,False,True,False,False,0.880227,0.851064,0.034826,0.453734,0.002428,0.481616,0.222807,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4091,0,0,True,False,True,False,False,0.898412,0.085106,0.05296,0.389914,0.003436,0.453133,0.660965,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4092,0,0,True,False,True,False,False,0.014026,0.191489,0.040651,0.180899,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4093,0,0,True,False,True,False,False,0.031592,0.531915,0.056833,0.322374,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4094,0,0,True,False,True,False,False,0.018716,0.638298,0.046445,0.449569,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,0,0,True,False,True,False,False,0.017654,0.553191,0.06644,0.476049,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4096,1,0,False,False,False,False,True,0.424848,0.957447,0.062838,0.380839,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4097,0,0,True,False,True,False,False,0.876598,0.87234,0.023538,0.390062,0.001529,0.408079,0.744298,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4098,0,0,True,False,True,False,False,0.438565,0.234043,0.053381,0.142666,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4099,1,0,False,False,False,False,True,0.876244,0.659574,0.038039,0.637459,0.002578,0.841015,0.301316,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4100,0,0,True,False,True,False,False,0.880404,0.042553,0.029242,0.267777,0.001859,0.367685,0.672368,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4101,1,1,True,True,False,False,False,0.01376,0.723404,0.081062,0.428444,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4102,0,0,True,False,True,False,False,0.460688,0.957447,0.045124,0.499851,0.003066,0.355774,0.265789,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4103,0,0,True,False,True,False,False,0.44706,0.06383,0.055722,0.45537,0.003606,0.464008,0.626754,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4104,0,0,True,False,True,False,False,0.455909,0.914894,0.036388,0.543439,0.00252,0.45883,0.55614,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4105,0,0,True,False,True,False,False,0.871776,0.06383,0.02627,0.191015,0.001255,0.336613,0.726316,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4106,1,1,True,True,False,False,False,0.447325,0.723404,0.073226,0.847516,0.005147,0.665976,0.446491,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4107,1,1,True,True,False,False,False,0.452104,0.446809,0.045905,0.648319,0.003178,0.594511,0.292982,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4108,0,1,False,False,False,True,False,0.430025,0.787234,0.073646,0.484826,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4109,0,0,True,False,True,False,False,0.455688,0.021277,0.037318,0.551026,0.002572,0.436044,0.638158,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4110,0,0,True,False,True,False,False,0.460112,0.12766,0.029212,0.224784,0.001946,0.278871,0.54693,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4111,0,1,False,False,False,True,False,0.911774,0.510638,0.044224,0.388872,0.002894,0.354738,0.675877,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4112,1,1,True,True,False,False,False,0.022477,0.702128,0.098145,0.48557,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4113,1,1,True,True,False,False,False,0.890138,0.851064,0.076258,0.815977,0.005239,0.659762,0.425877,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4114,0,1,False,False,False,True,False,0.447724,0.446809,0.045995,0.719726,0.003459,0.647333,0.297807,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4115,0,0,True,False,True,False,False,0.017787,0.021277,0.045244,0.29515,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4116,0,0,True,False,True,False,False,0.026769,0.510638,0.05221,0.47947,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4117,1,0,False,False,False,False,True,0.867793,0.170213,0.030443,0.195478,0.000858,0.246763,0.771053,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4118,1,1,True,True,False,False,False,0.009734,0.617021,0.084304,0.503719,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4119,1,1,True,True,False,False,False,0.902659,0.468085,0.09232,0.535555,0.006163,0.587778,0.37193,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4120,0,0,True,False,True,False,False,0.468962,0.085106,0.027951,0.173014,0.001865,0.261264,0.530263,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4121,1,1,True,True,False,False,False,0.447502,0.425532,0.044704,0.612615,0.003153,0.428276,0.419737,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4122,0,0,True,False,True,False,False,0.867838,0.170213,0.02627,0.190122,0.000841,0.253237,0.836842,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4123,1,0,False,False,False,False,True,0.876333,0.510638,0.038309,0.68313,0.002545,0.686691,0.479386,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4124,0,0,True,False,True,False,False,0.906951,0.085106,0.027081,0.131806,0.001822,0.25738,0.45307,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4125,1,0,False,False,False,False,True,0.434627,0.148936,0.049117,0.057126,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4126,1,1,True,True,False,False,False,0.000575,0.851064,0.094272,0.530497,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4127,1,0,False,False,False,False,True,0.890315,1.0,0.040351,0.604731,0.002655,0.504661,0.660965,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4128,1,1,True,True,False,False,False,0.023185,0.510638,0.07959,0.457899,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4129,1,1,True,True,False,False,False,0.429096,0.489362,0.089408,0.529753,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4130,1,1,True,True,False,False,False,0.898367,0.0,0.075627,0.574829,0.004859,0.479285,0.687719,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4131,1,1,True,True,False,False,False,0.434184,0.702128,0.10505,0.557423,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4132,0,0,True,False,True,False,False,0.877129,0.021277,0.0393,0.382922,0.002603,0.306836,0.437281,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4133,0,0,True,False,True,False,False,0.447458,0.212766,0.01339,0.27224,0.00086,0.287157,0.636404,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4134,0,0,True,False,True,False,False,0.907172,0.12766,0.049418,0.188783,0.003195,0.329622,0.701754,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4135,0,1,False,False,False,True,False,0.44268,0.297872,0.049057,0.468462,0.003438,0.409114,0.304825,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4136,1,1,True,True,False,False,False,0.424716,0.340426,0.103008,0.471883,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4137,0,0,True,False,True,False,False,0.009823,0.234043,0.044824,0.251711,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4138,0,0,True,False,True,False,False,0.889253,0.574468,0.028702,0.497471,0.001957,0.523563,0.489912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4139,1,1,True,True,False,False,False,0.456263,0.787234,0.055812,0.743231,0.003725,0.655101,0.508333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4140,0,0,True,False,True,False,False,0.894783,0.12766,0.080401,0.360607,0.005164,0.457276,0.708333,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4141,0,0,True,False,True,False,False,0.464493,0.085106,0.029242,0.155162,0.001975,0.295443,0.510965,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,1,1,True,True,False,False,False,0.906774,0.425532,0.093041,0.599375,0.00623,0.512429,0.454386,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4143,0,0,True,False,True,False,False,0.893677,0.638298,0.027981,0.465486,0.001978,0.594252,0.241228,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4144,0,1,False,False,False,True,False,0.894783,0.93617,0.075718,0.714668,0.003706,0.523304,0.535526,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4145,0,0,True,False,True,False,False,0.443343,0.276596,0.041011,0.452098,0.002719,0.434749,0.569737,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4146,0,1,False,False,False,True,False,0.442901,0.382979,0.054912,0.507141,0.003774,0.345158,0.447368,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4147,0,0,True,False,True,False,False,0.004513,0.574468,0.043683,0.295745,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4148,0,0,True,False,True,False,False,0.876554,0.106383,0.02597,0.171378,0.000968,0.267737,0.752632,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4149,1,0,False,False,False,False,True,0.018539,0.234043,0.063618,0.227016,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4150,0,0,True,False,True,False,False,0.018274,0.957447,0.049508,0.452841,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4151,1,1,True,True,False,False,False,0.893633,0.042553,0.115228,0.544778,0.007761,0.528483,0.570175,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4152,0,0,True,False,True,False,False,0.461174,0.212766,0.027021,0.216156,0.001803,0.245728,0.62193,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4153,0,0,True,False,True,False,False,0.009646,0.148936,0.041281,0.237578,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4154,1,1,True,True,False,False,False,0.912172,0.382979,0.130569,0.550729,0.009011,0.548938,0.241228,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4155,1,1,True,True,False,False,False,0.455644,0.765957,0.051759,0.843053,0.003461,0.676334,0.435088,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4156,1,1,True,True,False,False,False,0.451838,0.042553,0.057464,0.540167,0.003882,0.505438,0.562719,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4157,1,1,True,True,False,False,False,0.871997,0.723404,0.056383,0.497769,0.003629,0.310461,0.871053,1.0,0.0,0.0,0.0,0.0,0.0,0.0
